Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Agent Computing and Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-01639-4","Aditya GhoseGuido GovernatoriRamakoti Sadananda","2009","http://link.springer.com/book/10.1007/978-3-642-01639-4","Book"
"Information and Communication Technologies in Education, Research, and Industrial Applications","Communications in Computer and Information Science","","","","10.1007/978-3-319-30246-1","Vitaliy YakovynaHeinrich C. MayrMykola NikitchenkoGrygoriy ZholtkevychAleksander SpivakovskySotiris Batsakis","2016","http://link.springer.com/book/10.1007/978-3-319-30246-1","Book"
"High Performance Architecture and Grid Computing","Communications in Computer and Information Science","","","","10.1007/978-3-642-22577-2","Archana MantriSuman NandiGaurav KumarSandeep Kumar","2011","http://link.springer.com/book/10.1007/978-3-642-22577-2","Book"
"Mathematics of Program Construction","Lecture Notes in Computer Science","","","","10.1007/3-540-60117-1","Bernhard Möller","1995","http://link.springer.com/book/10.1007/3-540-60117-1","Book"
"ECOOP 2010 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14107-2","Theo D’Hondt","2010","http://link.springer.com/book/10.1007/978-3-642-14107-2","Book"
"Agent-Oriented Software Engineering X","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19208-1","Marie-Pierre GleizesJorge J. Gomez-Sanz","2011","http://link.springer.com/book/10.1007/978-3-642-19208-1","Book"
"Reversible Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-29517-1","Alexis De VosRobert Wille","2012","http://link.springer.com/book/10.1007/978-3-642-29517-1","Book"
"Practical Aspects of Declarative Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-18378-2","Ricardo RochaJohn Launchbury","2011","http://link.springer.com/book/10.1007/978-3-642-18378-2","Book"
"OpenMP: Heterogenous Execution and Data Movements","Lecture Notes in Computer Science","","","","10.1007/978-3-319-24595-9","Christian TerbovenBronis R. de SupinskiPablo RebleBarbara M. ChapmanMatthias S. Müller","2015","http://link.springer.com/book/10.1007/978-3-319-24595-9","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-00856-7","El Hassan AbdelwahedLadjel BellatrecheMattéo GolfarelliDominique MéryCarlos Ordonez","2018","http://link.springer.com/book/10.1007/978-3-030-00856-7","Book"
"S-BPM ONE - Scientific Research","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-06065-1","Alexandros NanopoulosWerner Schmidt","2014","http://link.springer.com/book/10.1007/978-3-319-06065-1","Book"
"Dependable Networks and Services","Lecture Notes in Computer Science","","","","10.1007/978-3-642-30633-4","Ramin SadreJiří NovotnýPavel ČeledaMartin WaldburgerBurkhard Stiller","2012","http://link.springer.com/book/10.1007/978-3-642-30633-4","Book"
"Automated Deduction in Geometry","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25070-5","Pascal SchreckJulien NarbouxJürgen Richter-Gebert","2011","http://link.springer.com/book/10.1007/978-3-642-25070-5","Book"
"Achieving Systems Safety","","","","","10.1007/978-1-4471-2494-8","Chris DaleTom Anderson","2012","http://link.springer.com/book/10.1007/978-1-4471-2494-8","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-642-22110-1","Ganesh GopalakrishnanShaz Qadeer","2011","http://link.springer.com/book/10.1007/978-3-642-22110-1","Book"
"Runtime Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40787-1","Axel LegaySaddek Bensalem","2013","http://link.springer.com/book/10.1007/978-3-642-40787-1","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/b102225","Wei-Ngan Chin","2004","http://link.springer.com/book/10.1007/b102225","Book"
"Computer Supported Cooperative Work in Design III","Lecture Notes in Computer Science","","","","10.1007/978-3-540-72863-4","Weiming ShenJunzhou LuoZongkai LinJean-Paul A. BarthèsQi Hao","2007","http://link.springer.com/book/10.1007/978-3-540-72863-4","Book"
"Reliable Software Technologies — Ada-Europe 2002","Lecture Notes in Computer Science","","","","10.1007/3-540-48046-3","Johann BliebergerAlfred Strohmeier","2002","http://link.springer.com/book/10.1007/3-540-48046-3","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/BFb0028725","Alan J. HuMoshe Y. Vardi","1998","http://link.springer.com/book/10.1007/BFb0028725","Book"
"Distributed Computing and Networking","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25959-3","Luciano BononiAjoy K. DattaStéphane DevismesArchan Misra","2012","http://link.springer.com/book/10.1007/978-3-642-25959-3","Book"
"Agile Processes in Software Engineering and Extreme Programming","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-91602-6","Juan GarbajosaXiaofeng WangAdemar Aguiar","2018","http://link.springer.com/book/10.1007/978-3-319-91602-6","Book"
"Advanced Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/b98139","Félix F. RamosHerwig UngerVictor Larios","2004","http://link.springer.com/book/10.1007/b98139","Book"
"Multi-Agent Systems and Applications V","Lecture Notes in Computer Science","","","","10.1007/978-3-540-75254-7","Hans-Dieter BurkhardGabriela LindemannRineke VerbruggeLászló Zsolt Varga","2007","http://link.springer.com/book/10.1007/978-3-540-75254-7","Book"
"Middleware 2003","Lecture Notes in Computer Science","","","","10.1007/3-540-44892-6","Markus EndlerDouglas Schmidt","2003","http://link.springer.com/book/10.1007/3-540-44892-6","Book"
"Distributed Applications and Interoperable Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-93767-0","Silvia BonomiEtienne Rivière","2018","http://link.springer.com/book/10.1007/978-3-319-93767-0","Book"
"Formal Techniques for Distributed Objects, Components, and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-21759-4","Jorge A. PérezNobuko Yoshida","2019","http://link.springer.com/book/10.1007/978-3-030-21759-4","Book"
"Advances in Building Information Modeling","Communications in Computer and Information Science","","","","10.1007/978-3-030-42852-5","Salih OfluogluOzan Onder OzenerUmit Isikdag","2020","http://link.springer.com/book/10.1007/978-3-030-42852-5","Book"
"Perspectives of System Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-74313-4","Alexander K. PetrenkoAndrei Voronkov","2018","http://link.springer.com/book/10.1007/978-3-319-74313-4","Book"
"Distributed Computing and Networking","Lecture Notes in Computer Science","","","","10.1007/978-3-642-45249-9","Mainak ChatterjeeJian-nong CaoKishore KothapalliSergio Rajsbaum","2014","http://link.springer.com/book/10.1007/978-3-642-45249-9","Book"
"Hybrid Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-57318-6","Robert L. GrossmanAnil NerodeAnders P. RavnHans Rischel","1993","http://link.springer.com/book/10.1007/3-540-57318-6","Book"
"Recent Trends in Algebraic Development Techniques","Lecture Notes in Computer Science","","","","10.1007/978-3-540-71998-4","José Luiz FiadeiroPierre-Yves Schobbens","2007","http://link.springer.com/book/10.1007/978-3-540-71998-4","Book"
"VDM '87 VDM — A Formal Method at Work","Lecture Notes in Computer Science","","","","10.1007/3-540-17654-3","Dines BjørnerCliff B. JonesMícheál Mac an AirchinnighErich J. Neuhold","1987","http://link.springer.com/book/10.1007/3-540-17654-3","Book"
"Testbeds and Research Infrastructure. Development of Networks and Communities","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-35576-9","Thanasis KorakisMichael ZinkMaximilian Ott","2012","http://link.springer.com/book/10.1007/978-3-642-35576-9","Book"
"Computational Science and Its Applications - ICCSA 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21934-4","Beniamino MurganteOsvaldo GervasiAndrés IglesiasDavid TaniarBernady O. Apduhan","2011","http://link.springer.com/book/10.1007/978-3-642-21934-4","Book"
"Software Engineering — ESEC '93","Lecture Notes in Computer Science","","","","10.1007/3-540-57209-0","Ian SommervilleManfred Paul","1993","http://link.springer.com/book/10.1007/3-540-57209-0","Book"
"NETWORKING 2006. Networking Technologies, Services, and Protocols; Performance of Computer and Communication Networks; Mobile and Wireless Communications Systems","Lecture Notes in Computer Science","","","","10.1007/11753810","Fernando BoavidaThomas PlagemannBurkhard StillerCedric WestphalEdmundo Monteiro","2006","http://link.springer.com/book/10.1007/11753810","Book"
"Sense, Feel, Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-98388-8","Carmelo ArditoRosa LanzilottiAlessio MaliziaProf. Marta LarusdottirLucio Davide SpanoDr. José CamposMorten HertzumTilo MentlerJosé Abdelnour NoceraDr. Lara PiccoloStefan SauerGerrit van der Veer","2022","http://link.springer.com/book/10.1007/978-3-030-98388-8","Book"
"Radical Innovations of Software and Systems Engineering in the Future","Lecture Notes in Computer Science","","","","10.1007/b96009","Martin WirsingAlexander KnappSimonetta Balsamo","2004","http://link.springer.com/book/10.1007/b96009","Book"
"Resource Discovery","Lecture Notes in Computer Science","","","","10.1007/978-3-642-45263-5","Zoé LacroixEdna RuckhausMaria-Esther Vidal","2013","http://link.springer.com/book/10.1007/978-3-642-45263-5","Book"
"Logic-Based Program Synthesis and Transformation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-63139-4","Manuel V HermenegildoPedro Lopez-Garcia","2017","http://link.springer.com/book/10.1007/978-3-319-63139-4","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-030-50029-0","Simon BliudzeLaura Bocchi","2020","http://link.springer.com/book/10.1007/978-3-030-50029-0","Book"
"Digitalisation, Innovation, and Transformation","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-94541-5","Dr. Kecheng LiuDr. Keiichi NakataWeizi LiCecilia Baranauskas","2018","http://link.springer.com/book/10.1007/978-3-319-94541-5","Book"
"Computer Networks","Communications in Computer and Information Science","","","","10.1007/978-3-642-31217-5","Andrzej KwiecieńPiotr GajPiotr Stera","2012","http://link.springer.com/book/10.1007/978-3-642-31217-5","Book"
"Activity Monitoring by Multiple Distributed Sensing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-13323-2","Pier Luigi MazzeoPaolo SpagnoloThomas B. Moeslund","2014","http://link.springer.com/book/10.1007/978-3-319-13323-2","Book"
"Programming and Mathematical Method","NATO ASI Series","","","","10.1007/978-3-642-77572-7","Manfred Broy","1992","http://link.springer.com/book/10.1007/978-3-642-77572-7","Book"
"Information Computing and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-16336-4","Rongbo ZhuYanchun ZhangBaoxiang LiuChunfeng Liu","2010","http://link.springer.com/book/10.1007/978-3-642-16336-4","Book"
"Software Business","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-21544-5","Björn RegnellInge van de WeerdOlga De Troyer","2011","http://link.springer.com/book/10.1007/978-3-642-21544-5","Book"
"Applied Formal Methods — FM-Trends 98","Lecture Notes in Computer Science","","","","10.1007/3-540-48257-1","Dieter HutterWerner StephanPaolo TraversoMarkus Ullmann","1999","http://link.springer.com/book/10.1007/3-540-48257-1","Book"
"E-Infrastructures and E-Services on Developing Countries","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-12701-4","Adolfo VillafioritaRegis Saint-PaulAlessandro Zorer","2010","http://link.springer.com/book/10.1007/978-3-642-12701-4","Book"
"Integrated Formal Methods","Lecture Notes in Computer Science","","","","10.1007/3-540-47884-1","Michael ButlerLuigia PetreKaisa Sere","2002","http://link.springer.com/book/10.1007/3-540-47884-1","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/3-540-63166-6","Orna Grumberg","1997","http://link.springer.com/book/10.1007/3-540-63166-6","Book"
"Programming Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-642-33182-4","Francisco Heron de Carvalho JuniorLuis Soares Barbosa","2012","http://link.springer.com/book/10.1007/978-3-642-33182-4","Book"
"Computer Safety, Reliability, and Security","Lecture Notes in Computer Science","","","","10.1007/978-3-319-45477-1","Amund SkavhaugJérémie GuiochetFriedemann Bitsch","2016","http://link.springer.com/book/10.1007/978-3-319-45477-1","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-32065-2","Prof. Klaus-Dieter ScheweDr. Neeraj Kumar Singh","2019","http://link.springer.com/book/10.1007/978-3-030-32065-2","Book"
"Software Engineering and Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-319-05032-4","Steve CounsellManuel Núñez","2014","http://link.springer.com/book/10.1007/978-3-319-05032-4","Book"
"Algorithms and Architectures for Parallel Processing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49956-7","Jesus CarreteroJavier Garcia-BlasVictor GergelVladimir VoevodinIosif MeyerovJuan A. Rico-GallegoJuan C. Díaz-MartínPedro AlonsoJuan DurilloJosé Daniel Garcia SánchezAlexey L. LastovetskyFabrizio MarozzoQin LiuZakirul Alam BhuiyanKarl FürlingerJosef WeidendorferJosé Gracia","2016","http://link.springer.com/book/10.1007/978-3-319-49956-7","Book"
"UbiComp 2004: Ubiquitous Computing","Lecture Notes in Computer Science","","","","10.1007/b99948","Nigel DaviesElizabeth D. MynattItiro Siio","2004","http://link.springer.com/book/10.1007/b99948","Book"
"Objects, Components, Models and Patterns","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-02571-6","Manuel OriolBertrand Meyer","2009","http://link.springer.com/book/10.1007/978-3-642-02571-6","Book"
"The Semantic Web: Research and Applications","Lecture Notes in Computer Science","","","","10.1007/11762256","York SureJohn Domingue","2006","http://link.springer.com/book/10.1007/11762256","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-17184-1","Luís Caires","2019","http://link.springer.com/book/10.1007/978-3-030-17184-1","Book"
"Tools and Algorithms for the Construction and Analysis of Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-54862-8","Erika ÁbrahámKlaus Havelund","2014","http://link.springer.com/book/10.1007/978-3-642-54862-8","Book"
"Principles of Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-77096-1","Eduardo TovarPhilippas TsigasHacène Fouchal","2007","http://link.springer.com/book/10.1007/978-3-540-77096-1","Book"
"Multi-Agent Based Simulation XVII","Lecture Notes in Computer Science","","","","10.1007/978-3-319-67477-3","Luis Gustavo NardinLuis Antunes","2017","http://link.springer.com/book/10.1007/978-3-319-67477-3","Book"
"High-Performance Computing and Networking","Lecture Notes in Computer Science","","","","10.1007/3-540-61142-8","Heather LiddellAdrian ColbrookBob HertzbergerPeter Sloot","1996","http://link.springer.com/book/10.1007/3-540-61142-8","Book"
"Computer Supported Cooperative Work in Design IV","Lecture Notes in Computer Science","","","","10.1007/978-3-540-92719-8","Weiming ShenJianming YongYun YangJean-Paul A. BarthèsJunzhou Luo","2008","http://link.springer.com/book/10.1007/978-3-540-92719-8","Book"
"Networked Digital Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-642-30507-8","Rachid Benlamri","2012","http://link.springer.com/book/10.1007/978-3-642-30507-8","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-19718-5","Gilles Barthe","2011","http://link.springer.com/book/10.1007/978-3-642-19718-5","Book"
"Design, User Experience, and Usability: Theory, Methodology, and Management","Lecture Notes in Computer Science","","","","10.1007/978-3-319-58634-2","Aaron MarcusWentao Wang","2017","http://link.springer.com/book/10.1007/978-3-319-58634-2","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-030-53288-8","Dr. Shuvendu K. LahiriProf. Chao Wang","2020","http://link.springer.com/book/10.1007/978-3-030-53288-8","Book"
"Architecture of Computing Systems – ARCS 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-04891-8","Erik MaehleKay RömerWolfgang KarlEduardo Tovar","2014","http://link.springer.com/book/10.1007/978-3-319-04891-8","Book"
"Computational Science and Its Applications – ICCSA 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-42092-9","Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A.C. RochaCarmelo M. TorreDavid TaniarBernady O. ApduhanElena StankovaShangguang Wang","2016","http://link.springer.com/book/10.1007/978-3-319-42092-9","Book"
"The Next Wave of Sociotechnical Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-82405-1","Leona Chandra KruseProf. Dr. Stefan SeidelGeir Inge Hausvik","2021","http://link.springer.com/book/10.1007/978-3-030-82405-1","Book"
"Advances in Multimedia Information Processing – PCM 2012","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34778-8","Weisi LinDong XuAnthony HoJianxin WuYing HeJianfei CaiMohan KankanhalliMing-Ting Sun","2012","http://link.springer.com/book/10.1007/978-3-642-34778-8","Book"
"Information Technology in Disaster Risk Reduction","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-68486-4","Yuko MurayamaDimiter VelevPlamena ZlatevaJose J. Gonzalez","2017","http://link.springer.com/book/10.1007/978-3-319-68486-4","Book"
"Graph Transformations","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15928-2","Hartmut EhrigArend RensinkGrzegorz RozenbergAndy Schürr","2010","http://link.springer.com/book/10.1007/978-3-642-15928-2","Book"
"Formal Techniques for Networked and Distributed Systems - FORTE 2005","Lecture Notes in Computer Science","","","","10.1007/11562436","Farn Wang","2005","http://link.springer.com/book/10.1007/11562436","Book"
"Computational Science and Its Applications – ICCSA 2010","Lecture Notes in Computer Science","","","","10.1007/978-3-642-12156-2","David TaniarOsvaldo GervasiBeniamino MurganteEric PardedeBernady O. Apduhan","2010","http://link.springer.com/book/10.1007/978-3-642-12156-2","Book"
"Application and Theory of Petri Nets and Concurrency","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91268-4","Victor KhomenkoOlivier H. Roux","2018","http://link.springer.com/book/10.1007/978-3-319-91268-4","Book"
"Verification and Evaluation of Computer and Communication Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-35092-5","Pierre GantyMohamed Kaâniche","2019","http://link.springer.com/book/10.1007/978-3-030-35092-5","Book"
"Innovations for Requirement Analysis. From Stakeholders’ Needs to Formal Designs","Lecture Notes in Computer Science","","","","10.1007/978-3-540-89778-1","Barbara PaechCraig Martell","2008","http://link.springer.com/book/10.1007/978-3-540-89778-1","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-030-67067-2","Prof. Fritz HengleinSharon ShohamYakir Vizel","2021","http://link.springer.com/book/10.1007/978-3-030-67067-2","Book"
"Advances in Computer Science and Information Technology. Computer Science and Information Technology","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-27317-9","Natarajan MeghanathanNabendu ChakiDhinaharan Nagamalai","2012","http://link.springer.com/book/10.1007/978-3-642-27317-9","Book"
"FME '94: Industrial Benefit of Formal Methods","Lecture Notes in Computer Science","","","","10.1007/3-540-58555-9","Maurice NaftalinTim DenvirMiquel Bertran","1994","http://link.springer.com/book/10.1007/3-540-58555-9","Book"
"Product-Focused Software Process Improvement","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21843-9","Danilo CaivanoMarkku OivoMaria Teresa BaldassarreGiuseppe Visaggio","2011","http://link.springer.com/book/10.1007/978-3-642-21843-9","Book"
"Verification, Model Checking, and Abstract Interpretation","Lecture Notes in Computer Science","","","","10.1007/978-3-662-46081-8","Deepak D’SouzaAkash LalKim Guldstrand Larsen","2015","http://link.springer.com/book/10.1007/978-3-662-46081-8","Book"
"Relations and Kleene Algebra in Computer Science","Lecture Notes in Computer Science","","","","10.1007/11828563","Renate A. Schmidt","2006","http://link.springer.com/book/10.1007/11828563","Book"
"Open Source Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-47240-5","Dr. Vladimir IvanovArtem KruglovSergey MasyaginProf. Alberto SillittiGiancarlo Succi","2020","http://link.springer.com/book/10.1007/978-3-030-47240-5","Book"
"Mathematical Foundations of Computer Science 1997","Lecture Notes in Computer Science","","","","10.1007/BFb0029943","Igor PrívaraPeter Ružička","1997","http://link.springer.com/book/10.1007/BFb0029943","Book"
"Practical Aspects of Declarative Languages","Lecture Notes in Computer Science","","","","10.1007/3-540-45241-9","I. V. Ramakrishnan","2001","http://link.springer.com/book/10.1007/3-540-45241-9","Book"
"U- and E-Service, Science and Technology","Communications in Computer and Information Science","","","","10.1007/978-3-642-17644-9","Tai-hoon KimJianhua MaWai-chi FangByungjoo ParkByeong-Ho KangDominik Ślęzak","2010","http://link.springer.com/book/10.1007/978-3-642-17644-9","Book"
"Model Checking Software","Lecture Notes in Computer Science","","","","10.1007/3-540-45139-0","Matthew Dwyer","2001","http://link.springer.com/book/10.1007/3-540-45139-0","Book"
"Mobile Multimedia Communications","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-642-30419-4","Luigi AtzoriJaime DelgadoDaniele Giusto","2012","http://link.springer.com/book/10.1007/978-3-642-30419-4","Book"
"Parallel Processing and Applied Mathematics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-32152-3","Roman WyrzykowskiEwa DeelmanJack DongarraKonrad KarczewskiJacek KitowskiKazimierz Wiatr","2016","http://link.springer.com/book/10.1007/978-3-319-32152-3","Book"
"Computational Science and Its Applications -- ICCSA 2015","Lecture Notes in Computer Science","","","","10.1007/978-3-319-21470-2","Osvaldo GervasiBeniamino MurganteSanjay MisraMarina L. GavrilovaAna Maria Alves Coutinho RochaCarmelo TorreDavid TaniarBernady O. Apduhan","2015","http://link.springer.com/book/10.1007/978-3-319-21470-2","Book"
"OpenSHMEM and Related Technologies. Big Compute and Big Data Convergence","Lecture Notes in Computer Science","","","","10.1007/978-3-319-73814-7","Manjunath Gorentla VenkataNeena ImamSwaroop Pophale","2018","http://link.springer.com/book/10.1007/978-3-319-73814-7","Book"
"Trustworthly Global Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15640-3","Martin WirsingMartin HofmannAxel Rauschmayer","2010","http://link.springer.com/book/10.1007/978-3-642-15640-3","Book"
"Formal Concept Analysis","Lecture Notes in Computer Science","","","","10.1007/11671404","Rokia MissaouiJürg Schmidt","2006","http://link.springer.com/book/10.1007/11671404","Book"
"Runtime Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-540-77395-5","Oleg SokolskySerdar Taşıran","2007","http://link.springer.com/book/10.1007/978-3-540-77395-5","Book"
"SDL 2009: Design for Motes and Mobiles","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04554-7","Rick ReedAttila BilgicReinhard Gotzhein","2009","http://link.springer.com/book/10.1007/978-3-642-04554-7","Book"
"Incentives, Overlays, and Economic Traffic Control","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15485-0","Burkhard StillerTobias HoßfeldGeorge D. Stamoulis","2010","http://link.springer.com/book/10.1007/978-3-642-15485-0","Book"
"Component-Based Software Engineering","Lecture Notes in Computer Science","","","","10.1007/b136248","George T. HeinemanIvica CrnkovicHeinz W. SchmidtJudith A. StaffordClemens SzyperskiKurt Wallnau","2005","http://link.springer.com/book/10.1007/b136248","Book"
"Reliable Software Technologies – Ada-Europe 2012","Lecture Notes in Computer Science","","","","10.1007/978-3-642-30598-6","Mats BrorssonLuís Miguel Pinho","2012","http://link.springer.com/book/10.1007/978-3-642-30598-6","Book"
"Service-Oriented Computing – ICSOC 2006","Lecture Notes in Computer Science","","","","10.1007/11948148","Asit DanWinfried Lamersdorf","2006","http://link.springer.com/book/10.1007/11948148","Book"
"Software Engineering — ESEC/FSE ’99","Lecture Notes in Computer Science","","","","10.1007/3-540-48166-4","Oscar NierstraszMichel Lemoine","1999","http://link.springer.com/book/10.1007/3-540-48166-4","Book"
"Computer and Computing Technologies in Agriculture IV","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-642-18333-1","Daoliang LiYande LiuYingyi Chen","2011","http://link.springer.com/book/10.1007/978-3-642-18333-1","Book"
"Advances in Data Science, Cyber Security and IT Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-36368-0","Auhood AlfariesHanan MengashDr. Ansar YasarElhadi Shakshuki","2019","http://link.springer.com/book/10.1007/978-3-030-36368-0","Book"
"Energy-Aware Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23541-2","Ralf Lehnert","2011","http://link.springer.com/book/10.1007/978-3-642-23541-2","Book"
"Advances in Learning Software Organizations","Lecture Notes in Computer Science","","","","10.1007/b94220","Scott HenningerFrank Maurer","2003","http://link.springer.com/book/10.1007/b94220","Book"
"Automated Reasoning with Analytic Tableaux and Related Methods","Lecture Notes in Computer Science","","","","10.1007/b12030","Marta Cialdea MayerFiora Pirri","2003","http://link.springer.com/book/10.1007/b12030","Book"
"Intelligent Robotics and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-89134-3","Prof. Xin-Jun LiuZhenguo NieProf. Jingjun YuFugui XieRui Song","2021","http://link.springer.com/book/10.1007/978-3-030-89134-3","Book"
"Advances in Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-319-14139-8","Jeffrey ParsonsDickson Chiu","2014","http://link.springer.com/book/10.1007/978-3-319-14139-8","Book"
"Multiagent System Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24603-6","Franziska KlüglSascha Ossowski","2011","http://link.springer.com/book/10.1007/978-3-642-24603-6","Book"
"Formal Methods for Components and Objects","Lecture Notes in Computer Science","","","","10.1007/978-3-540-92188-2","Frank S. de BoerMarcello M. BonsangueSusanne GrafWillem-Paul de Roever","2008","http://link.springer.com/book/10.1007/978-3-540-92188-2","Book"
"ECOOP 2004 – Object-Oriented Programming","Lecture Notes in Computer Science","","","","10.1007/b98195","Martin Odersky","2004","http://link.springer.com/book/10.1007/b98195","Book"
"Formal Techniques for Distributed Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13464-7","John HatcliffElena Zucca","2010","http://link.springer.com/book/10.1007/978-3-642-13464-7","Book"
"Formal Concept Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-540-78137-0","Raoul MedinaSergei Obiedkov","2008","http://link.springer.com/book/10.1007/978-3-540-78137-0","Book"
"Software Business","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-33742-1","Sami HyrynsalmiMari SuorantaDr. Anh Nguyen-DucProf. Pasi TyrväinenProf. Pekka Abrahamsson","2019","http://link.springer.com/book/10.1007/978-3-030-33742-1","Book"
"Business Process Management Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-20511-8","Michael zur MuehlenJianwen Su","2011","http://link.springer.com/book/10.1007/978-3-642-20511-8","Book"
"Search-Based Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-27455-9","Shiva NejatiGregory Gay","2019","http://link.springer.com/book/10.1007/978-3-030-27455-9","Book"
"Model Checking Software","Lecture Notes in Computer Science","","","","10.1007/978-3-540-73370-6","Dragan BošnačkiStefan Edelkamp","2007","http://link.springer.com/book/10.1007/978-3-540-73370-6","Book"
"Leveraging Applications of Formal Methods, Verification, and Validation","Lecture Notes in Computer Science","","","","10.1007/978-3-642-16561-0","Tiziana MargariaBernhard Steffen","2010","http://link.springer.com/book/10.1007/978-3-642-16561-0","Book"
"Unifying the Software Process Spectrum","Lecture Notes in Computer Science","","","","10.1007/11608035","Mingshu LiBarry BoehmLeon J. Osterweil","2006","http://link.springer.com/book/10.1007/11608035","Book"
"Computer Performance Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15784-4","Alessandro AldiniMarco BernardoLuciano BononiVittorio Cortellessa","2010","http://link.springer.com/book/10.1007/978-3-642-15784-4","Book"
"Theorem Proving in Higher Order Logics","Lecture Notes in Computer Science","","","","10.1007/BFb0028381","Elsa L. GunterAmy Felty","1997","http://link.springer.com/book/10.1007/BFb0028381","Book"
