Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"On solving nonlinear least-squares problems in case of rankdeficient Jacobians","Computing","","34","1","10.1007/BF02242173","Dr. R. Menzel","1985","http://link.springer.com/article/10.1007/BF02242173","Article"
"Positive interpolation with rational quadratic splines","Computing","","38","3","10.1007/BF02240100","J. W. SchmidtW. Heß","1987","http://link.springer.com/article/10.1007/BF02240100","Article"
"Events","The Visual Computer","","3","2","10.1007/BF02153668","","1987","http://link.springer.com/article/10.1007/BF02153668","Article"
"Some techniques for solving linear equation systems with guarantee","Computing","","34","4","10.1007/BF02251836","W. HahnK. MohrU. Schauer","1985","http://link.springer.com/article/10.1007/BF02251836","Article"
"Connectionist AI, symbolic AI, and the brain","Artificial Intelligence Review","","1","2","10.1007/BF00130011","P. Smolensky","1987","http://link.springer.com/article/10.1007/BF00130011","Article"
"Implicit Runge-Kutta formulae with built-in estimates of the accumulated truncation error","Computing","","39","4","10.1007/BF02239977","Prof. Dr. W. R. Richert","1987","http://link.springer.com/article/10.1007/BF02239977","Article"
"Vector computer 757","Journal of Computer Science and Technology","","1","3","10.1007/BF02979459","Qingshi GaoXiang ZhangShufan YangShuqing Chen","1986","http://link.springer.com/article/10.1007/BF02979459","Article"
"Machine learning and grammar induction","Machine Learning","","2","1","10.1007/BF00058752","Pat Langley","1987","http://link.springer.com/article/10.1007/BF00058752","Article"
"Kernel language KLND","Journal of Computer Science and Technology","","1","3","10.1007/BF02979463","Cui ZhangQinping ZhaoJiafu Xu","1986","http://link.springer.com/article/10.1007/BF02979463","Article"
"A step towards complementary programming","New Generation Computing","","3","1","10.1007/BF03037113","Takayasu Ito","1985","http://link.springer.com/article/10.1007/BF03037113","Article"
"Book reviews","Computers and translation","","1","1","10.1007/BF00940828","Morgaret WoodruffJohn White","1986","http://link.springer.com/article/10.1007/BF00940828","Article"
"Local error estimation by doubling","Computing","","34","2","10.1007/BF02259844","L. F. Shampine","1985","http://link.springer.com/article/10.1007/BF02259844","Article"
"Integrating discourse pragmatics and propositional knowledge for multilingual natural language processing","Computers and translation","","2","2 - 3","10.1007/BF02274440","Sergei NirenburgJaime Carbonell","1987","http://link.springer.com/article/10.1007/BF02274440","Article"
"Correctness criteria of some algorithms for uncertain reasoning using Incidence Calculus","Journal of Automated Reasoning","","2","2","10.1007/BF02432147","Alan Bundy","1986","http://link.springer.com/article/10.1007/BF02432147","Article"
"Meta-level programming and knowledge representation","New Generation Computing","","3","4","10.1007/BF03037077","Kenneth A. Bowen","1985","http://link.springer.com/article/10.1007/BF03037077","Article"
"Seventy-five problems for testing automatic theorem provers","Journal of Automated Reasoning","","2","2","10.1007/BF02432151","Francis Jeffry Pelletier","1986","http://link.springer.com/article/10.1007/BF02432151","Article"
"Chemical ideograms and molecular computer graphics","The Visual Computer","","1","1","10.1007/BF01901269","J. E. DuboisD. LaurentJ. Weber","1985","http://link.springer.com/article/10.1007/BF01901269","Article"
"Ten requirements for a theory of change","New Generation Computing","","3","4","10.1007/BF03037081","Yoav Shoham","1985","http://link.springer.com/article/10.1007/BF03037081","Article"
"Editorial","AI & SOCIETY","","1","1","10.1007/BF01905884","","1987","http://link.springer.com/article/10.1007/BF01905884","Article"
"Editorial","The Visual Computer","","2","6","10.1007/BF01952417","Tosiyasu L. Kunii","1986","http://link.springer.com/article/10.1007/BF01952417","Article"
"Machine translation output and translation theory","Computers and translation","","2","1","10.1007/BF01540132","Nadeshda K. Riabtseva","1987","http://link.springer.com/article/10.1007/BF01540132","Article"
"Grid stage modelling functions and molecular vector graphics","The Visual Computer","","2","6","10.1007/BF01952421","J. E. DuboisS. Y. YueJ. P. Doucet","1986","http://link.springer.com/article/10.1007/BF01952421","Article"
"The mathematics of computer graphics","The Visual Computer","","3","3","10.1007/BF01962892","Rae A. Earnshaw","1987","http://link.springer.com/article/10.1007/BF01962892","Article"
"On a modification of the QZ algorithm with fast givens rotations","Computing","","38","3","10.1007/BF02240099","H. P. Märchy","1987","http://link.springer.com/article/10.1007/BF02240099","Article"
"Splitting methods for fourth order parabolic partial differential equations","Computing","","37","4","10.1007/BF02251091","E. J. W. ter Maten","1986","http://link.springer.com/article/10.1007/BF02251091","Article"
"Algorithms for brush movement","The Visual Computer","","1","4","10.1007/BF02021811","Kenneth P. FishkinBrian A. Barsky","1985","http://link.springer.com/article/10.1007/BF02021811","Article"
"The METAL English-to-German system: First progress report","Computers and translation","","2","4","10.1007/BF01682180","Jocelyn LiuJoseph Liro","1987","http://link.springer.com/article/10.1007/BF01682180","Article"
"An O(n) bin-packing algorithm for uniformly distributed data","Computing","","36","4","10.1007/BF02240206","J. CsirikG. Galambos","1986","http://link.springer.com/article/10.1007/BF02240206","Article"
"A menu generator for audio visual networks","The Visual Computer","","2","1","10.1007/BF01890984","Tosiyasu L. KuniiYukari ShirotaTsukasa Noma","1986","http://link.springer.com/article/10.1007/BF01890984","Article"
"Editorial: On Machine Learning","Machine Learning","","1","1","10.1023/A:1022687019898","Pat Langley","1986","http://link.springer.com/article/10.1023/A%3A1022687019898","Article"
"A compact variable metric algorithm for nonlinear minimax approximation","Computing","","36","4","10.1007/BF02240210","L. Lukšan","1986","http://link.springer.com/article/10.1007/BF02240210","Article"
"On higher order centered forms","Computing","","35","2","10.1007/BF02260503","G. AlefeldR. Lohner","1985","http://link.springer.com/article/10.1007/BF02260503","Article"
"Classifier systems and the animat problem","Machine Learning","","2","3","10.1007/BF00058679","Stewart W. Wilson","1987","http://link.springer.com/article/10.1007/BF00058679","Article"
"Computer Art Forum","The Visual Computer","","2","5","10.1007/BF02020434","Nadia Magnenat-Thalmann","1986","http://link.springer.com/article/10.1007/BF02020434","Article"
"Announcement","Machine Learning","","2","3","10.1007/BF00058683","","1987","http://link.springer.com/article/10.1007/BF00058683","Article"
"ISOETRP clustering algorithm and its application to tree classifier design","Journal of Computer Science and Technology","","1","1","10.1007/BF02943303","Qingren Wang","1986","http://link.springer.com/article/10.1007/BF02943303","Article"
"Intimate machine interaction","The Visual Computer","","2","3","10.1007/BF01900325","Peter Beyls","1986","http://link.springer.com/article/10.1007/BF01900325","Article"
"Varying relaxation parameters in nonlinear successive overrelaxation","Computing","","34","1","10.1007/BF02242175","M. E. BrewsterR. Kannan","1985","http://link.springer.com/article/10.1007/BF02242175","Article"
"Editorial","Artificial Intelligence Review","","1","2","10.1007/BF00130009","Derek Partridge","1987","http://link.springer.com/article/10.1007/BF00130009","Article"
"An interval version of Shubert's iterative method for the localization of the global maximum","Computing","","38","3","10.1007/BF02240102","Prof. Z. ShenY. Zhu","1987","http://link.springer.com/article/10.1007/BF02240102","Article"
"Book reviews","Artificial Intelligence Review","","1","2","10.1007/BF00130013","S. TorranceA. -M. AllardiceS. Ross","1987","http://link.springer.com/article/10.1007/BF00130013","Article"
"On the monotonicity of the interval versions of Schulz's method II","Computing","","39","4","10.1007/BF02239979","Prof. Dr. Jürgen Herzberger","1987","http://link.springer.com/article/10.1007/BF02239979","Article"
"A high resolution Chinese character generator","Journal of Computer Science and Technology","","1","2","10.1007/BF02943267","Xuan WangZhimin LüYuhai TangYang Xiang","1986","http://link.springer.com/article/10.1007/BF02943267","Article"
"A structural operational semantics for an Edison like language (2)","Journal of Computer Science and Technology","","1","2","10.1007/BF02943271","Wei Li","1986","http://link.springer.com/article/10.1007/BF02943271","Article"
"A version space approach to learning context-free grammars","Machine Learning","","2","1","10.1007/BF00058754","Kurt VanlehnWilliam Ball","1987","http://link.springer.com/article/10.1007/BF00058754","Article"
"Verbesserung der Rundung bei der rationalen Arithmetik durch die Einführung von Nebennäherungsbrüchen","Computing","","36","3","10.1007/BF02240066","M. Kaiserswerth","1986","http://link.springer.com/article/10.1007/BF02240066","Article"
"On the structure of (weak) inverses of an (weakly) invertible finite automaton","Journal of Computer Science and Technology","","1","3","10.1007/BF02979465","Shihua Chen","1986","http://link.springer.com/article/10.1007/BF02979465","Article"
"AND parallelism and nondeterminism in logic programs","New Generation Computing","","3","1","10.1007/BF03037115","John S. ConeryDennis F. Kibler","1985","http://link.springer.com/article/10.1007/BF03037115","Article"
"Terminology: Principles and methdos","Computers and translation","","2","2 - 3","10.1007/BF02274438","wayne D. Cole","1987","http://link.springer.com/article/10.1007/BF02274438","Article"
"On the simultaneous determination of zeros of analytic or sectionally analytic functions","Computing","","36","3","10.1007/BF02240070","Prof. Dr. N. I. IoakimidisMrs. E. G. Anastasselou","1986","http://link.springer.com/article/10.1007/BF02240070","Article"
"Book reviews","Computers and translation","","2","2 - 3","10.1007/BF02274442","Sheila M. EmbletonMargaret S. Woodruff-Wieding","1987","http://link.springer.com/article/10.1007/BF02274442","Article"
"Negation as Failure. Completeness of the Query Evaluation Process for horn clause programs with recursive definitions","Journal of Automated Reasoning","","2","2","10.1007/BF02432149","C. AquilanoR. BarbutiP. BocchettiM. Martelli","1986","http://link.springer.com/article/10.1007/BF02432149","Article"
"Multi-layer logic — A predicate logic including data structure as knowledge representation language","New Generation Computing","","3","4","10.1007/BF03037079","Setsuo OhsugaHiroyuki Yamauchi","1985","http://link.springer.com/article/10.1007/BF03037079","Article"
"Evolutional multiplication of software environments","New Generation Computing","","4","2","10.1007/BF03037437","Yutaka Ohno","1986","http://link.springer.com/article/10.1007/BF03037437","Article"
"Announcing a new journal","Journal of Automated Reasoning","","2","2","10.1007/BF02432153","","1986","http://link.springer.com/article/10.1007/BF02432153","Article"
"“Introduction to logic programming” by Christopher J. Hogger","New Generation Computing","","3","4","10.1007/BF03037083","Katsuhiko Nakamura","1985","http://link.springer.com/article/10.1007/BF03037083","Article"
"Experiments with Incremental Concept Formation: UNIMEM","Machine Learning","","2","2","10.1023/A:1022800624210","Michael Lebowitz","1987","http://link.springer.com/article/10.1023/A%3A1022800624210","Article"
"Specification and initialization of a logic computer system","New Generation Computing","","4","2","10.1007/BF03037441","Anthony J. Kusalik","1986","http://link.springer.com/article/10.1007/BF03037441","Article"
"Artificial intelligence: Cannibal or missionary?","AI & SOCIETY","","1","1","10.1007/BF01905886","Margaret Boden","1987","http://link.springer.com/article/10.1007/BF01905886","Article"
"Visibility between two edges of a simple polygon","The Visual Computer","","2","6","10.1007/BF01952419","David AvisTeren GumGodfried Toussaint","1986","http://link.springer.com/article/10.1007/BF01952419","Article"
"Welcome to open forum","AI & SOCIETY","","1","1","10.1007/BF01905890","David Smith","1987","http://link.springer.com/article/10.1007/BF01905890","Article"
"EgBridge Version 2.2","Computers and translation","","2","1","10.1007/BF01540134","Chiaki WatanabeHajime Wada","1987","http://link.springer.com/article/10.1007/BF01540134","Article"
"The plane with parallel coordinates","The Visual Computer","","1","2","10.1007/BF01898350","Alfred Inselberg","1985","http://link.springer.com/article/10.1007/BF01898350","Article"
"Basic principles of mechanical theorem proving in elementary geometries","Journal of Automated Reasoning","","2","3","10.1007/BF02328447","Wu Wen-Tsun","1986","http://link.springer.com/article/10.1007/BF02328447","Article"
"A “lifegame” approach to surface modeling and rendering","The Visual Computer","","2","6","10.1007/BF01952423","D. Thalmann","1986","http://link.springer.com/article/10.1007/BF01952423","Article"
"Editorial: The terminology of machine learning","Machine Learning","","1","2","10.1007/BF00114115","Pat Langley","1986","http://link.springer.com/article/10.1007/BF00114115","Article"
"Using time stamps for storing and addressing extendible arrays","Computing","","37","4","10.1007/BF02251089","Dipl.-Ing. A. Novacek","1986","http://link.springer.com/article/10.1007/BF02251089","Article"
"Announcement","Journal of Automated Reasoning","","3","2","10.1007/BF00243210","","1987","http://link.springer.com/article/10.1007/BF00243210","Article"
"People places things","The Visual Computer","","1","4","10.1007/BF02021809","Nancy H. McDonald Ph.D.","1985","http://link.springer.com/article/10.1007/BF02021809","Article"
"Reconstruction and semi-transparent display method for observing inner structure of an object consisting of multiple surfaces","The Visual Computer","","3","3","10.1007/BF01962894","Kazufumi KanedaKoichi HaradaEihachiro NakamaeMineo YasudaAkinao G. Sato","1987","http://link.springer.com/article/10.1007/BF01962894","Article"
"The theory of idempotent semigroups is of unification type zero","Journal of Automated Reasoning","","2","3","10.1007/BF02328451","Franz Baader","1986","http://link.springer.com/article/10.1007/BF02328451","Article"
"Approximation of double integrals of analytic functions of two complex variables","Computing","","37","4","10.1007/BF02251093","B. P. AcharyaMiss. T. Mohapatra","1986","http://link.springer.com/article/10.1007/BF02251093","Article"
"A model for the three-dimensional reconstruction and animation of the human heart","The Visual Computer","","1","4","10.1007/BF02021813","D. ThalmannO. RatibN. Magnenat-ThalmannA. Righetti","1985","http://link.springer.com/article/10.1007/BF02021813","Article"
"Semantic space","Computers and translation","","2","4","10.1007/BF01682182","Walter A. Sedelow Jr.Sally Yeates Sedelow","1987","http://link.springer.com/article/10.1007/BF01682182","Article"
"Editorial: Machine learning and discovery","Machine Learning","","1","4","10.1007/BF00114867","Pat LangleyRyszard S. Michalski","1986","http://link.springer.com/article/10.1007/BF00114867","Article"
"Convexity preserving interpolation with exponential splines","Computing","","36","4","10.1007/BF02240208","W. HeßJ. W. Schmidt","1986","http://link.springer.com/article/10.1007/BF02240208","Article"
"Optical clustering","The Visual Computer","","2","1","10.1007/BF01890986","Frank Dehne","1986","http://link.springer.com/article/10.1007/BF01890986","Article"
"New and notes","Machine Learning","","1","4","10.1007/BF00114871","","1986","http://link.springer.com/article/10.1007/BF00114871","Article"
"Enclosing the solution set of linear systems with inaccurate data by iterative methods based on incomplete LU-decompositions","Computing","","35","2","10.1007/BF02260505","G. Mayer","1985","http://link.springer.com/article/10.1007/BF02260505","Article"
"Hierarchical deduction","Journal of Automated Reasoning","","3","1","10.1007/BF00381144","Tie-Cheng WangW. W. Bledsoe","1987","http://link.springer.com/article/10.1007/BF00381144","Article"
"On simulation methods for solving the Boltamann equation","Computing","","38","2","10.1007/BF02240176","Dr. H. Ploss","1987","http://link.springer.com/article/10.1007/BF02240176","Article"
"A substitution based model for the implementation of PROLOG","Journal of Computer Science and Technology","","1","4","10.1007/BF02943305","Zhaoxiong ChenQingshi Gao","1986","http://link.springer.com/article/10.1007/BF02943305","Article"
"Image generation as a sequence of creation-selection cycles","The Visual Computer","","2","3","10.1007/BF01900327","Jürgen Brickmann","1986","http://link.springer.com/article/10.1007/BF01900327","Article"
"Artificial intelligence as New Generation Computing technology","New Generation Computing","","4","3","10.1007/BF03037404","Setsuo Ohsuga","1986","http://link.springer.com/article/10.1007/BF03037404","Article"
"A Review of the Fourth International Workshop on Machine Learning","Machine Learning","","2","2","10.1023/A:1022804725118","Rogers P. HallBrian FalkenhainerNicholas FlannSteve HampsonRobert ReinkeJeff ShragerMichael H. SimsPrasad Tadepalli","1987","http://link.springer.com/article/10.1023/A%3A1022804725118","Article"
"Computational experiments with algorithms for stiff ODEs","Computing","","38","2","10.1007/BF02240180","P. Seifert","1987","http://link.springer.com/article/10.1007/BF02240180","Article"
"A short history","The Visual Computer","","2","3","10.1007/BF01900331","Colette BangertCharles Bangert","1986","http://link.springer.com/article/10.1007/BF01900331","Article"
"DMODULA: A distributed programming language","Journal of Computer Science and Technology","","1","2","10.1007/BF02943269","Zhongxiu SunLujun Shang","1986","http://link.springer.com/article/10.1007/BF02943269","Article"
"Almost Optimal Dynamic 2–3 trees","Journal of Computer Science and Technology","","1","2","10.1007/BF02943273","Wanxue Li","1986","http://link.springer.com/article/10.1007/BF02943273","Article"
"Machine learning, 1986, volume I","Machine Learning","","2","1","10.1007/BF00058756","","1987","http://link.springer.com/article/10.1007/BF00058756","Article"
"Linearer Ausgleich mit Exponentialsplines bei automatischer Bestimmung der Intervallteilungspunkte","Computing","","36","3","10.1007/BF02240068","U. Heidemann","1986","http://link.springer.com/article/10.1007/BF02240068","Article"
"Design and simulation of a sequential Prolog machine","New Generation Computing","","3","1","10.1007/BF03037117","W. F. Clocksin","1985","http://link.springer.com/article/10.1007/BF03037117","Article"
"On the use of optimal fractional matchings for solving the (integer) matching problem","Computing","","36","3","10.1007/BF02240072","Prof. Dr. Dr. U. DerigsA. Metz","1986","http://link.springer.com/article/10.1007/BF02240072","Article"
"Integrating Quantitative and Qualitative Discovery: The ABACUS System","Machine Learning","","1","4","10.1023/A:1022866732136","Brian C. FalkenhainerRyszard S. Michalski","1986","http://link.springer.com/article/10.1023/A%3A1022866732136","Article"
"A view of Artificial Intelligence","New Generation Computing","","3","3","10.1007/BF03037121","Bernard A. Galler","1985","http://link.springer.com/article/10.1007/BF03037121","Article"
"A user perspective on computer-assisted translation for minority languages","Computers and translation","","2","2 - 3","10.1007/BF02274444","Janet Barnes","1987","http://link.springer.com/article/10.1007/BF02274444","Article"
"Interpolants for Runge-Kutta-Nyström methods","Computing","","39","1","10.1007/BF02307711","J. M. Fine","1987","http://link.springer.com/article/10.1007/BF02307711","Article"
"Maximal unifiable subsets and minimal nonunifiable subsets","New Generation Computing","","4","2","10.1007/BF03037439","T. Y. ChenJ -L LassezG. S. Port","1986","http://link.springer.com/article/10.1007/BF03037439","Article"
"Calendar of events","New Generation Computing","","3","4","10.1007/BF03037085","","1985","http://link.springer.com/article/10.1007/BF03037085","Article"
"Bernoulli functions and periodic B-splines","Computing","","38","1","10.1007/BF02253741","apl. Prof. Dr. F. -J. Delvos","1987","http://link.springer.com/article/10.1007/BF02253741","Article"
"“Generalized phrase structure grammar” by G. Gazdar, E. Klein, G. K. Pullum, and I. A. Sag","New Generation Computing","","4","2","10.1007/BF03037443","Takao Gunji","1986","http://link.springer.com/article/10.1007/BF03037443","Article"
"Human centred systems: An urgent problem for systems designers","AI & SOCIETY","","1","1","10.1007/BF01905888","Mike Cooley","1987","http://link.springer.com/article/10.1007/BF01905888","Article"
"Explanation-Based Learning: An Alternative View","Machine Learning","","1","2","10.1023/A:1022898111663","Gerald DejongRaymond Mooney","1986","http://link.springer.com/article/10.1023/A%3A1022898111663","Article"
"Computational geometry","The Visual Computer","","1","2","10.1007/BF01898348","Tony C. Woo","1985","http://link.springer.com/article/10.1007/BF01898348","Article"
"Optimizing utilization under response time constraints","Computing","","35","1","10.1007/BF02240143","H. -U. HeißG. Totzauer","1985","http://link.springer.com/article/10.1007/BF02240143","Article"
"AI and accountability","AI & SOCIETY","","1","1","10.1007/BF01905892","Ajit Narayanan","1987","http://link.springer.com/article/10.1007/BF01905892","Article"
"The problem of choosing the inference rule to employ","Journal of Automated Reasoning","","3","2","10.1007/BF00243208","Larry Wos","1987","http://link.springer.com/article/10.1007/BF00243208","Article"
"As the generations pass...","Computers and translation","","2","1","10.1007/BF01540136","W. P. L.","1987","http://link.springer.com/article/10.1007/BF01540136","Article"
"Some applications of resultants to problems in computational geometry","The Visual Computer","","1","2","10.1007/BF01898352","Ronald N. GoldmanThomas W. Sederberg","1985","http://link.springer.com/article/10.1007/BF01898352","Article"
"Editor's note","Journal of Automated Reasoning","","2","3","10.1007/BF02328449","Joerg H. Siekmann","1986","http://link.springer.com/article/10.1007/BF02328449","Article"
"Events","The Visual Computer","","2","6","10.1007/BF01952425","","1986","http://link.springer.com/article/10.1007/BF01952425","Article"
"A general framework for induction and a study of selective induction","Machine Learning","","1","2","10.1007/BF00114117","Larry Rendell","1986","http://link.springer.com/article/10.1007/BF00114117","Article"
"B2-splines: a local representation for cubic spline interpolation","The Visual Computer","","3","3","10.1007/BF01962896","Charles D. Woodward","1987","http://link.springer.com/article/10.1007/BF01962896","Article"
"Clusterwise linear least absolute deviations regression","Computing","","37","4","10.1007/BF02251095","H. Späth","1986","http://link.springer.com/article/10.1007/BF02251095","Article"
"Interactive animation of parametric models","The Visual Computer","","1","4","10.1007/BF02021815","Pat HanrahanDavid Sturman","1985","http://link.springer.com/article/10.1007/BF02021815","Article"
"The engineering of a Translator Workstation","Computers and translation","","2","4","10.1007/BF01682184","Loong-Cheong Tong","1987","http://link.springer.com/article/10.1007/BF01682184","Article"
"A General Framework for Induction and a Study of Selective Induction","Machine Learning","","1","2","10.1023/A:1022850228501","Larry Rendell","1986","http://link.springer.com/article/10.1023/A%3A1022850228501","Article"
"Determining arguments of invariant functional descriptions","Machine Learning","","1","4","10.1007/BF00114869","Mieczyslaw M. Kokar","1986","http://link.springer.com/article/10.1007/BF00114869","Article"
"The elements of graphing data","The Visual Computer","","2","1","10.1007/BF01890988","Issei Fujishiro","1986","http://link.springer.com/article/10.1007/BF01890988","Article"
"Convex spline interpolants with minimal curvature","Computing","","35","2","10.1007/BF02260507","W. BurmeisterW. HeßJ. W. Schmidt","1985","http://link.springer.com/article/10.1007/BF02260507","Article"
"Experiments with incremental concept formation: UNIMEM","Machine Learning","","2","2","10.1007/BF00114264","Michael Lebowitz","1987","http://link.springer.com/article/10.1007/BF00114264","Article"
"Some obstacles to the automation of reasoning, and the problem of redundant information","Journal of Automated Reasoning","","3","1","10.1007/BF00381146","Larry Wos","1987","http://link.springer.com/article/10.1007/BF00381146","Article"
"Quasi-Newton methods with factorization scaling for solving sparse nonlinear systems of equations","Computing","","38","2","10.1007/BF02240178","J. M. Martínez","1987","http://link.springer.com/article/10.1007/BF02240178","Article"
"Design of array processor systems","Journal of Computer Science and Technology","","2","3","10.1007/BF02973502","Peisu XiaXinwo FangYuxiang WangKaiming YanTingjun ZhangYulan LiuChunying ZhaoJizhong Sun","1987","http://link.springer.com/article/10.1007/BF02973502","Article"
"The design and implementation of the syntax-directed editor generator (SEG)","Journal of Computer Science and Technology","","1","4","10.1007/BF02943307","Guoliang ZhengHui Li","1986","http://link.springer.com/article/10.1007/BF02943307","Article"
"On Kawaguchi's work","The Visual Computer","","2","3","10.1007/BF01900329","Y. Kawaguchi","1986","http://link.springer.com/article/10.1007/BF01900329","Article"
"Low cost environment changing in a shallow binding system","New Generation Computing","","4","3","10.1007/BF03037406","K. U. FelgentreuW. M. Lippe","1986","http://link.springer.com/article/10.1007/BF03037406","Article"
"Simplification of multivalued sequential SULM network by using cascade decomposition","Journal of Computer Science and Technology","","1","4","10.1007/BF02943311","Xiaoshu Xu","1986","http://link.springer.com/article/10.1007/BF02943311","Article"
"Computers as artists tool","The Visual Computer","","2","3","10.1007/BF01900333","Darcy Gerbarg","1986","http://link.springer.com/article/10.1007/BF01900333","Article"
"Uses of Prolog in implementation of expert systems","New Generation Computing","","4","3","10.1007/BF03037410","Gianfranco Rossi","1986","http://link.springer.com/article/10.1007/BF03037410","Article"
"Some covering problems and their solutions in automatic logic synthesis systems","Journal of Computer Science and Technology","","1","2","10.1007/BF02943275","Mingye LiuEnyu Hong","1986","http://link.springer.com/article/10.1007/BF02943275","Article"
"Call for papers","New Generation Computing","","3","1","10.1007/BF03037119","","1985","http://link.springer.com/article/10.1007/BF03037119","Article"
"Addendum to: Automatically determining symmetries of partial differential equations","Computing","","36","3","10.1007/BF02240074","F. Schwarz","1986","http://link.springer.com/article/10.1007/BF02240074","Article"
"Computing hysteresis points of nonlinear equations depending on two parameters","Computing","","39","1","10.1007/BF02307709","Dr. G. Pönisch","1987","http://link.springer.com/article/10.1007/BF02307709","Article"
"Computationally relevant properties of natural languages and their grammars","New Generation Computing","","3","3","10.1007/BF03037123","Gerald GazdarGeoffrey K. Pullum","1985","http://link.springer.com/article/10.1007/BF03037123","Article"
"Textbase and translation: The repertorium columbianum","Computers and translation","","2","2 - 3","10.1007/BF02274446","Theodore Cachey Jr. doctorate in Italian from UCLAMark Olsen doctoral candidate","1987","http://link.springer.com/article/10.1007/BF02274446","Article"
"The generalized eigenvalue problem and acoustic surface wave computations","Computing","","39","1","10.1007/BF02307713","Dr. R. Wobst","1987","http://link.springer.com/article/10.1007/BF02307713","Article"
"As the generations pass...","Computers and translation","","2","2 - 3","10.1007/BF02274450","W. P. L.","1987","http://link.springer.com/article/10.1007/BF02274450","Article"
"Reconstruction of polycrystalline structures: a new application of combinatorial optimization","Computing","","38","1","10.1007/BF02253739","H. TelleyTh. M. LieblingA. Mocellin","1987","http://link.springer.com/article/10.1007/BF02253739","Article"
"Three methods for refining estimates of invariant subspaces","Computing","","38","1","10.1007/BF02253743","J. W. Demmel","1987","http://link.springer.com/article/10.1007/BF02253743","Article"
"Call for papers","New Generation Computing","","4","2","10.1007/BF03037445","","1986","http://link.springer.com/article/10.1007/BF03037445","Article"
"Hierarchical bases of finite-element spaces in the discretization of nonsymmetric elliptic boundary value problems","Computing","","35","1","10.1007/BF02240145","H. Yserentant","1985","http://link.springer.com/article/10.1007/BF02240145","Article"
"Review section","AI & SOCIETY","","1","1","10.1007/BF01905894","Janet VauxRobert Dale","1987","http://link.springer.com/article/10.1007/BF01905894","Article"
"Minimum area circumscribing Polygons","The Visual Computer","","1","2","10.1007/BF01898354","Alok AggarwalJ. S. ChangChee K. Yap","1985","http://link.springer.com/article/10.1007/BF01898354","Article"
"Computer art forum","The Visual Computer","","3","3","10.1007/BF01962898","Nadia Magnerat-Thalmann","1987","http://link.springer.com/article/10.1007/BF01962898","Article"
"5th International Forum on New Images of Monte Carlo (4–7 February 1986)","The Visual Computer","","1","4","10.1007/BF02021817","","1985","http://link.springer.com/article/10.1007/BF02021817","Article"
"People places things","The Visual Computer","","3","1","10.1007/BF02153645","Nancy H. McDonald Ph.D.","1987","http://link.springer.com/article/10.1007/BF02153645","Article"
"Multi-Lingual Scholar, Version 3.0","Computers and translation","","2","4","10.1007/BF01682186","David K. Murphy","1987","http://link.springer.com/article/10.1007/BF01682186","Article"
"Unification in Abelian semigroups","Journal of Automated Reasoning","","3","3","10.1007/BF00243791","Alexander HeroldJörg H. Siekmann","1987","http://link.springer.com/article/10.1007/BF00243791","Article"
"A review of the fourth International Workshop on Machine Learning","Machine Learning","","2","2","10.1007/BF00114266","Rogers P. HallBrian FalkenhainerNicholas FlannSteve HampsonRobert ReinkeJeff ShragerMichael H. SimsPrasad Tadepalli","1987","http://link.springer.com/article/10.1007/BF00114266","Article"
"Incidence calculus: A mechanism for probabilistic reasoning","Journal of Automated Reasoning","","1","3","10.1007/BF00244272","Alan Bundy","1985","http://link.springer.com/article/10.1007/BF00244272","Article"
"Editorial","International Journal of Computer Vision","","1","1","10.1007/BF00128524","","1987","http://link.springer.com/article/10.1007/BF00128524","Article"
"Change of address","Journal of Automated Reasoning","","3","1","10.1007/BF00381148","","1987","http://link.springer.com/article/10.1007/BF00381148","Article"
"Intelligent backtracking in deduction systems by means of extended unification graphs","Journal of Automated Reasoning","","2","1","10.1007/BF00246022","Werner DilgerAgnes Janson","1986","http://link.springer.com/article/10.1007/BF00246022","Article"
"Termination preserving problem in the transformation of applicative programs","Journal of Computer Science and Technology","","2","3","10.1007/BF02973504","Yongqiang SunRuzhan LuXiaorong Huang","1987","http://link.springer.com/article/10.1007/BF02973504","Article"
"A built-in test pattern generator","Journal of Computer Science and Technology","","1","4","10.1007/BF02943309","Yinghua MinZhide Han","1986","http://link.springer.com/article/10.1007/BF02943309","Article"
"Spreadsheets with Incremental Queries as a user interface for logic programming","New Generation Computing","","4","3","10.1007/BF03037408","M. H. van EmdenMasaru OhkiAkikazu Takeuchi","1986","http://link.springer.com/article/10.1007/BF03037408","Article"
"On the complexity of induction of structural descriptions","Journal of Computer Science and Technology","","2","1","10.1007/BF02943313","Xuemiao Lu","1987","http://link.springer.com/article/10.1007/BF02943313","Article"
"Chromas","The Visual Computer","","2","3","10.1007/BF01900335","Edward Zajec","1986","http://link.springer.com/article/10.1007/BF01900335","Article"
"Report on the Logic Programming Conference ’86","New Generation Computing","","4","3","10.1007/BF03037412","Katsumi Nitta","1986","http://link.springer.com/article/10.1007/BF03037412","Article"
"Call for “People places things”","The Visual Computer","","3","4","10.1007/BF01952824","","1987","http://link.springer.com/article/10.1007/BF01952824","Article"
"How to clear a block: A theory of plans","Journal of Automated Reasoning","","3","4","10.1007/BF00247434","Zohar MannaRichard Waldinger","1987","http://link.springer.com/article/10.1007/BF00247434","Article"
