Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Über ein Iterationsverfahren zur Einschließung der inversen Matrix","Computing","","35","2","10.1007/BF02260504","Prof. Dr. J. Herzberger","1985","http://link.springer.com/article/10.1007/BF02260504","Article"
"A bounding approach to calculating α1/p","Computing","","34","1","10.1007/BF02242176","A. M. Cohen","1985","http://link.springer.com/article/10.1007/BF02242176","Article"
"A note on a result of R. Kemp on R-typly rooted planted plane trees","Computing","","28","4","10.1007/BF02279818","H. Prodinger","1982","http://link.springer.com/article/10.1007/BF02279818","Article"
"Enclosing methods in perturbed nonlinear operator equations","Computing","","32","1","10.1007/BF02243015","Prof. Dr. J. W. SchmidtDipl.-Math. H. Schneider","1984","http://link.springer.com/article/10.1007/BF02243015","Article"
"A remark on gradual underflow","Computing","","27","3","10.1007/BF02237979","W. Miller","1981","http://link.springer.com/article/10.1007/BF02237979","Article"
"Algorithm 45. Automatic computation of improper integrals over a bounded or unbounded planar region","Computing","","27","3","10.1007/BF02237983","Dr. I. RobinsonDr. Elise de Doncker","1981","http://link.springer.com/article/10.1007/BF02237983","Article"
"The asymptotic behaviour of a distributive sorting method","Computing","","31","4","10.1007/BF02251234","Dr. W. B. van DamDr. J. B. G. FrenkProf. Dr. A. H. G. Rinnooy Kan","1983","http://link.springer.com/article/10.1007/BF02251234","Article"
"A view of programming languages as symbiosis of meaning and computations","New Generation Computing","","3","1","10.1007/BF03037116","Paul J. Voda","1985","http://link.springer.com/article/10.1007/BF03037116","Article"
"Calendar of events","New Generation Computing","","3","1","10.1007/BF03037120","","1985","http://link.springer.com/article/10.1007/BF03037120","Article"
"Piecewise linear optimization: Duality and numerical results","Computing","","27","4","10.1007/BF02277180","Dipl.-Ing. Mag. J. K. Brunner","1981","http://link.springer.com/article/10.1007/BF02277180","Article"
"The average height of r-typly rooted planted plane trees","Computing","","25","3","10.1007/BF02242000","Dr. R. Kemp","1980","http://link.springer.com/article/10.1007/BF02242000","Article"
"A Report on 1985 International Symposium on Logic Programming","New Generation Computing","","3","4","10.1007/BF03037084","Hideyuki NakashimaDoug Degroot","1985","http://link.springer.com/article/10.1007/BF03037084","Article"
"On real factorizations of symmetric circulant sparse matrices","Computing","","26","3","10.1007/BF02243484","Prof. Dr. L. Berg","1981","http://link.springer.com/article/10.1007/BF02243484","Article"
"A comparative performance evaluation of 27 nonlinear programming codes","Computing","","30","4","10.1007/BF02242139","Dr. W. HockProf. K. Schittkowski","1983","http://link.springer.com/article/10.1007/BF02242139","Article"
"Automatic surface generation in computer aided design","The Visual Computer","","1","2","10.1007/BF01898351","Christoph HoffmannJohn Hopcroft","1985","http://link.springer.com/article/10.1007/BF01898351","Article"
"Towards an integrated view of 3-D computer animation","The Visual Computer","","1","4","10.1007/BF02021814","David Zeltzer","1985","http://link.springer.com/article/10.1007/BF02021814","Article"
"On the accurate determination of nonisolated solutions of nonlinear equations","Computing","","26","4","10.1007/BF02237950","Dr. H. WeberDr. W. Werner","1981","http://link.springer.com/article/10.1007/BF02237950","Article"
"Including iterations for the lambda-matrix eigenproblem","Computing","","35","2","10.1007/BF02260506","J. Rokne","1985","http://link.springer.com/article/10.1007/BF02260506","Article"
"Representation of interval operations by coordinates","Computing","","24","2 - 3","10.1007/BF02281714","Prof. Dr. H. Ratschek","1980","http://link.springer.com/article/10.1007/BF02281714","Article"
"Solving nonlinear systems with least significant bit accuracy","Computing","","29","3","10.1007/BF02241697","S. M. Rump","1982","http://link.springer.com/article/10.1007/BF02241697","Article"
"Optimal segmented approximations","Computing","","24","1","10.1007/BF02242787","Dr. J. B. Kioustelidis","1980","http://link.springer.com/article/10.1007/BF02242787","Article"
"On the complexity of algorithms for the translation of polynomials","Computing","","24","1","10.1007/BF02242791","A. G. Akritas Ph. D. CandidateProf. Dr. S. D. Danielopoulos","1980","http://link.springer.com/article/10.1007/BF02242791","Article"
"An algorithm for hierarchical reduction and decomposition of a directed graph","Computing","","25","1","10.1007/BF02243881","Prof. Dr. J. Schwarze","1980","http://link.springer.com/article/10.1007/BF02243881","Article"
"Highly parallel inference engine PIE —Goal rewriting model and machine architecture—","New Generation Computing","","2","1","10.1007/BF03037051","Atsuhiro GotoHidehiko TanakaTohru Moto-Oka","1984","http://link.springer.com/article/10.1007/BF03037051","Article"
"On two more eigenvalue methods for an alternating sequential parallel system","Computing","","32","1","10.1007/BF02243017","Y. Wallach","1984","http://link.springer.com/article/10.1007/BF02243017","Article"
"Software specification using graph grammars","Computing","","31","4","10.1007/BF02251236","G. EngelsDr. R. GallProf. Dr. M. NaglW. Schäfer","1983","http://link.springer.com/article/10.1007/BF02251236","Article"
"Opening of the International Conference on Fifth Generation Computer Systems 1984","New Generation Computing","","3","1","10.1007/BF03037118","Akira Kikuchi","1985","http://link.springer.com/article/10.1007/BF03037118","Article"
"Determination of the 3D border by repeated elimination of internal surfaces","Computing","","32","4","10.1007/BF02243773","H. H. AtkinsonI. GargantiniM. V. S. Ramanath","1984","http://link.springer.com/article/10.1007/BF02243773","Article"
"Evolution and implementations of the RAP database machine","New Generation Computing","","3","3","10.1007/BF03037122","Esen A. Ozkarahan","1985","http://link.springer.com/article/10.1007/BF03037122","Article"
"An effective structured approach to finding optimal partitions of networks","Computing","","29","3","10.1007/BF02241700","H. Widjaja","1982","http://link.springer.com/article/10.1007/BF02241700","Article"
"On positive function series","Computing","","27","4","10.1007/BF02277182","Dipl.-Math. K. S. KölbigDr. F. Schwarz","1981","http://link.springer.com/article/10.1007/BF02277182","Article"
"Linear convergence of generalized Weiszfeld's method","Computing","","25","3","10.1007/BF02242002","H. VoßU. Eckhardt","1980","http://link.springer.com/article/10.1007/BF02242002","Article"
"Correction to algorithm 39 clusterwise linear regression","Computing","","26","3","10.1007/BF02243486","Prof. Dr. H. Späth","1981","http://link.springer.com/article/10.1007/BF02243486","Article"
"People places things","The Visual Computer","","1","2","10.1007/BF01898349","Nancy H. McDonald Ph.D.","1985","http://link.springer.com/article/10.1007/BF01898349","Article"
"On initial value problems in differential-algebraic equations and their numerical treatment","Computing","","35","1","10.1007/BF02240144","Roswitha März","1985","http://link.springer.com/article/10.1007/BF02240144","Article"
"Surface representation for the graphical display of structured data","The Visual Computer","","1","2","10.1007/BF01898353","R. E. BarnhillB. R. PiperS. E. Stead","1985","http://link.springer.com/article/10.1007/BF01898353","Article"
"Über die mathematischen Grundlagen einiger Chiffrierverfahren","Computing","","29","4","10.1007/BF02246756","Dr. A. Ecker","1982","http://link.springer.com/article/10.1007/BF02246756","Article"
"The numerical evaluation of one-dimensional Cauchy principal value integrals","Computing","","29","4","10.1007/BF02246760","Prof. G. Monegato","1982","http://link.springer.com/article/10.1007/BF02246760","Article"
"Events","The Visual Computer","","1","4","10.1007/BF02021816","","1985","http://link.springer.com/article/10.1007/BF02021816","Article"
"On the R-order of coupled sequences","Computing","","26","4","10.1007/BF02237952","Prof. Dr. J. W. Schmidt","1981","http://link.springer.com/article/10.1007/BF02237952","Article"
"Experiments with semantic paramodulation","Journal of Automated Reasoning","","1","3","10.1007/BF00244271","William McCuneLawrence Henschen","1985","http://link.springer.com/article/10.1007/BF00244271","Article"
"A quasi-Newton method with Cholesky factorization","Computing","","25","2","10.1007/BF02259641","Dr. J. Bräuninger","1980","http://link.springer.com/article/10.1007/BF02259641","Article"
"On conversions between screens","Computing","","24","2 - 3","10.1007/BF02281716","Dr. R. KlattePriv.-Doz. Dr. Ch. Ullrich","1980","http://link.springer.com/article/10.1007/BF02281716","Article"
"A class of simple stochastic online bin packing algorithms","Computing","","29","3","10.1007/BF02241699","Dr. U. Hoffmann","1982","http://link.springer.com/article/10.1007/BF02241699","Article"
"Complex sector arithmetic","Computing","","24","2 - 3","10.1007/BF02281720","Dr. R. KlattePriv.-Doz. Dr. Ch. Ullrich","1980","http://link.springer.com/article/10.1007/BF02281720","Article"
"On the iterative inclusion of solutions in characteristic initial-value problems with hyperbolic differential equation z
                st
              =f(s, t, z)","Computing","","24","1","10.1007/BF02242789","Dr. H. Bauch","1980","http://link.springer.com/article/10.1007/BF02242789","Article"
"Waiting time in a preemptive resume system with compound-poisson input","Computing","","25","1","10.1007/BF02243879","Dr. B. Meister","1980","http://link.springer.com/article/10.1007/BF02243879","Article"
"Number rules the universe —The pythagoreans","New Generation Computing","","2","1","10.1007/BF03037049","David H. Brandin","1984","http://link.springer.com/article/10.1007/BF03037049","Article"
"On the simultaneous calculation of two zeros","Computing","","24","1","10.1007/BF02242793","Prof. Dr. L. Berg","1980","http://link.springer.com/article/10.1007/BF02242793","Article"
"Interated defect correction for differential equations part II: Numerical experiments","Computing","","33","2","10.1007/BF02240183","Dr. R. FrankDr. F. MacsekDr. C. W. Ueberhuber","1984","http://link.springer.com/article/10.1007/BF02240183","Article"
"Numerical solution of a class of quasilinear hyperbolic equations by reduction to the wave equation","Computing","","25","1","10.1007/BF02243883","Dr. J. E. Lavery","1980","http://link.springer.com/article/10.1007/BF02243883","Article"
"Description and Reasoning of VLSI circuit in temporal logic","New Generation Computing","","2","1","10.1007/BF03037053","Akira FusaokaHirohisa SekiKuzuko Takahashi","1984","http://link.springer.com/article/10.1007/BF03037053","Article"
"An approximation method of the local type application to a problem of heart potential mapping","Computing","","32","1","10.1007/BF02243019","Prof. M. BozziniDr. F. De TisiDr. L. Lenarduzzi","1984","http://link.springer.com/article/10.1007/BF02243019","Article"
"The complexity of determining a shortest cycle of even length","Computing","","31","4","10.1007/BF02251238","Prof. Dr. B. Monien","1983","http://link.springer.com/article/10.1007/BF02251238","Article"
"Alternating sequential-parallel calculation of eigenvalues for symmetric matrices","Computing","","28","1","10.1007/BF02237991","Prof. Dr. Y. Wallach","1982","http://link.springer.com/article/10.1007/BF02237991","Article"
"A collocation method for boundary value problems of differential equations with functional arguments","Computing","","32","4","10.1007/BF02243775","Prof. Dr. A. BellenDr. M. Zennaro","1984","http://link.springer.com/article/10.1007/BF02243775","Article"
"A VLSI algorithm for sorting variable-length character strings","New Generation Computing","","3","3","10.1007/BF03037124","Yuzuru Tanaka","1985","http://link.springer.com/article/10.1007/BF03037124","Article"
"A depth first search algorithm to generate the family of maximal independent sets of a graph lexicographically","Computing","","27","4","10.1007/BF02277184","Dr. E. LoukakisDr. C. Tsouros","1981","http://link.springer.com/article/10.1007/BF02277184","Article"
"An approach to backward analysis for linear and nonlinear iterative methods","Computing","","25","3","10.1007/BF02242004","Prof. Dr. P. Spellucci","1980","http://link.springer.com/article/10.1007/BF02242004","Article"
"How map designers can represent their ideas in thematic maps","The Visual Computer","","1","3","10.1007/BF01910020","Takuya YamahiraYutaka KasaharaTateyuki Tsurutani","1985","http://link.springer.com/article/10.1007/BF01910020","Article"
"Ein modifiziertes Newton-Verfahren zur Lösung des Hochrechnungsproblems nach dem Prinzip des minimalen Informationsverlustes","Computing","","35","1","10.1007/BF02240146","J. Merz","1985","http://link.springer.com/article/10.1007/BF02240146","Article"
"A simple linear algorithm for intersecting convex polygons","The Visual Computer","","1","2","10.1007/BF01898355","Godfried T. Toussaint","1985","http://link.springer.com/article/10.1007/BF01898355","Article"
"Variable Schrittweitensteuerungen für die Homotopiemethode bei adäquaten nichtlinearen Ausgleichsproblemen","Computing","","29","4","10.1007/BF02246758","Dr. W. M. Häußler","1982","http://link.springer.com/article/10.1007/BF02246758","Article"
"A theorem for locating eigenvalues","Computing","","35","1","10.1007/BF02240150","Pan XiaoshuDai Hua","1985","http://link.springer.com/article/10.1007/BF02240150","Article"
"Object oriented programming in Concurrent Prolog","New Generation Computing","","1","1","10.1007/BF03037020","Ehud ShapiroAkikazu Takeuchi","1983","http://link.springer.com/article/10.1007/BF03037020","Article"
"Uniform convergence of interpolation by cubic splines","Computing","","29","4","10.1007/BF02246762","H. Gfrerer","1982","http://link.springer.com/article/10.1007/BF02246762","Article"
"Computer methods for efficient sampling from largely arbitrary statistical distributions","Computing","","26","1","10.1007/BF02243420","Prof. Dr. J. H. AhrensK. D. Kohrt","1981","http://link.springer.com/article/10.1007/BF02243420","Article"
"A reliable rosenbrock integrator for stiff differential equations","Computing","","26","4","10.1007/BF02237954","Dr. B. A. GottwaldDr. G. Wanner","1981","http://link.springer.com/article/10.1007/BF02237954","Article"
"On integral formulas of the (unit) sphere and their application to numerical computation of integrals","Computing","","25","2","10.1007/BF02259639","Priv.-Doz. Dr. W. Freeden","1980","http://link.springer.com/article/10.1007/BF02259639","Article"
"Writing programs that construct proofs","Journal of Automated Reasoning","","1","3","10.1007/BF00244273","R. L. ConstableT. B. KnoblockJ. L. Bates","1985","http://link.springer.com/article/10.1007/BF00244273","Article"
"The solution of nonlinear Equations by the computation of fixed points with a modification of the sandwich method","Computing","","25","2","10.1007/BF02259643","Dr. D. Köberl","1980","http://link.springer.com/article/10.1007/BF02259643","Article"
"Interval extensions and interval iterations","Computing","","24","2 - 3","10.1007/BF02281718","Prof. Dr. R. Krawczyk","1980","http://link.springer.com/article/10.1007/BF02281718","Article"
"Fundamentals of SIGLA, an interval computing system over the completed set of intervals","Computing","","24","2 - 3","10.1007/BF02281722","Prof. Dr. E. GardeñesProf. A. Trepat","1980","http://link.springer.com/article/10.1007/BF02281722","Article"
"Applications of a two-dimensional hidden-line algorithm to other geometric problems","Computing","","31","3","10.1007/BF02263430","H. ElGindyD. AvisG. Toussaint","1983","http://link.springer.com/article/10.1007/BF02263430","Article"
"Maximale Fixpunkte von Intervallfunktionen","Computing","","33","2","10.1007/BF02240185","Doz. Dr. K. -U. Jahn","1984","http://link.springer.com/article/10.1007/BF02240185","Article"
"Calendar of Events","New Generation Computing","","2","1","10.1007/BF03037055","","1984","http://link.springer.com/article/10.1007/BF03037055","Article"
"E-methods for fixed point equations f(x)=x","Computing","","28","1","10.1007/BF02237993","Dr. E. KaucherDr. S. M. Rump","1982","http://link.springer.com/article/10.1007/BF02237993","Article"
"Zur Konvergenz der Ableitungen von Interpolationspolynomen","Computing","","32","4","10.1007/BF02243777","Dr. R. Haverkamp","1984","http://link.springer.com/article/10.1007/BF02243777","Article"
"Report on US-Japan seminar—Knowledge systems: Cooperation through competition—","New Generation Computing","","3","3","10.1007/BF03037126","Makoto Amamiya","1985","http://link.springer.com/article/10.1007/BF03037126","Article"
"A globally and quadratically convergent algorithm for general nonlinear programming problems","Computing","","26","2","10.1007/BF02241780","M. J. BestJ. BräuningerK. RitterS. M. Robinson","1981","http://link.springer.com/article/10.1007/BF02241780","Article"
"On a minimal property of trigonometric interpolation at equidistant nodes","Computing","","27","4","10.1007/BF02277186","B. Sündermann","1981","http://link.springer.com/article/10.1007/BF02277186","Article"
"Professor Rudolf Inzinger","Computing","","25","3","10.1007/BF02242006","Hans J. Stetter","1980","http://link.springer.com/article/10.1007/BF02242006","Article"
"Generative design in architecture using an expert system","The Visual Computer","","1","3","10.1007/BF01910018","Eric GullichsenErnest Chang","1985","http://link.springer.com/article/10.1007/BF01910018","Article"
"Color spaces and color contrast","The Visual Computer","","1","3","10.1007/BF01910022","Avi Naiman","1985","http://link.springer.com/article/10.1007/BF01910022","Article"
"Explicit iterative algorithms to reduce a univariate catastrophe to normal form","Computing","","35","1","10.1007/BF02240148","Dr. F. J. WrightDr. G. Dangelmayr","1985","http://link.springer.com/article/10.1007/BF02240148","Article"
"The direction the FGCS Project will take","New Generation Computing","","1","1","10.1007/BF03037018","Kazuhiro Fuchi","1983","http://link.springer.com/article/10.1007/BF03037018","Article"
"Voronoi diagrams with barriers and on polyhedra for minimal path planning","The Visual Computer","","1","2","10.1007/BF01898357","W. Randolph FranklinVarol AkmanColin Verrilli","1985","http://link.springer.com/article/10.1007/BF01898357","Article"
"Centered forms and interval operators","Computing","","34","3","10.1007/BF02253320","R. Krawczyk","1985","http://link.springer.com/article/10.1007/BF02253320","Article"
"Application of hash to data base machine and its architecture","New Generation Computing","","1","1","10.1007/BF03037022","Masaru KitsuregawaHidehiko TanakaTohru Moto-Oka","1983","http://link.springer.com/article/10.1007/BF03037022","Article"
"Average time behavior of distributive sorting algorithms","Computing","","26","1","10.1007/BF02243418","L. DevroyeT. Klincsek","1981","http://link.springer.com/article/10.1007/BF02243418","Article"
"On the cost of evaluating polynomials and their derivatives","Computing","","29","4","10.1007/BF02246764","S. D. Danielopoulos","1982","http://link.springer.com/article/10.1007/BF02246764","Article"
"On the convergence of some methods for determining zeros of order-convex operators","Computing","","26","1","10.1007/BF02243422","Mr. M. A. Wolfe","1981","http://link.springer.com/article/10.1007/BF02243422","Article"
"A note on the circular complex centered form","Computing","","30","3","10.1007/BF02253893","J. RokneT. Wu","1983","http://link.springer.com/article/10.1007/BF02253893","Article"
"The implementation of insertion and deletion algorithms for 1–2 brother trees","Computing","","26","4","10.1007/BF02237956","Th. OttmannH. -W. SixD. Wood","1981","http://link.springer.com/article/10.1007/BF02237956","Article"
"Automated deduction by theory resolution","Journal of Automated Reasoning","","1","4","10.1007/BF00244275","Mark E. Stickel","1985","http://link.springer.com/article/10.1007/BF00244275","Article"
"Existence and uniqueness of inclusion isotonic centered ball extensions","Computing","","24","2 - 3","10.1007/BF02281724","Dipl.-Math. M. Raith","1980","http://link.springer.com/article/10.1007/BF02281724","Article"
"Zur Charakterisierung und Berechnung von symmetrischen Kubaturformeln","Computing","","31","3","10.1007/BF02263432","Dipl.-Math. G. MünzelDipl.-Math. G. Renner","1983","http://link.springer.com/article/10.1007/BF02263432","Article"
"The centered form and the mean value form—a necessary condition that they yield the range","Computing","","33","2","10.1007/BF02240187","Prof. Dr. G. Alefeld","1984","http://link.springer.com/article/10.1007/BF02240187","Article"
"Efficient unification over infinite terms","New Generation Computing","","2","3","10.1007/BF03037057","Joxan Jaffar","1984","http://link.springer.com/article/10.1007/BF03037057","Article"
"Visible surface calculation for complex unstructured polygonal scences","Computing","","35","3 - 4","10.1007/BF02240191","Dr. H. MüllerProf. Dr. A. SchmittSt. Abramowski","1985","http://link.springer.com/article/10.1007/BF02240191","Article"
"ORBIT: A parallel computing model of Prolog","New Generation Computing","","2","3","10.1007/BF03037061","Hiroshi YasuharaKazuhiko Nitadori","1984","http://link.springer.com/article/10.1007/BF03037061","Article"
"Ein Effizienzvergleich der Faktorisierungsverfahren von Morrison-Brillhart und Schroeppel","Computing","","30","2","10.1007/BF02280781","Prof. Dr. C. P. SchnorrDr. J. Sattler","1983","http://link.springer.com/article/10.1007/BF02280781","Article"
"On finite element methods for elliptic equations on domains with corners","Computing","","28","1","10.1007/BF02237995","H. BlumM. Dobrowolski","1982","http://link.springer.com/article/10.1007/BF02237995","Article"
"Computing turning points of curves implicitly defined by nonlinear equations depending on a parameter","Computing","","26","2","10.1007/BF02241778","Dr. G. PönischProf. Dr. H. Schwetlick","1981","http://link.springer.com/article/10.1007/BF02241778","Article"
"Exact computation of spherical harmonics","Computing","","32","4","10.1007/BF02243779","Priv.-Doz. Dr. W. FreedenDr. R. Reuter","1984","http://link.springer.com/article/10.1007/BF02243779","Article"
"Calendar of Events","New Generation Computing","","3","3","10.1007/BF03037128","","1985","http://link.springer.com/article/10.1007/BF03037128","Article"
"Formula manipulation in ALGOL 68 and application to Routh's algorithm","Computing","","26","2","10.1007/BF02241782","Dr. K. Dekker","1981","http://link.springer.com/article/10.1007/BF02241782","Article"
"Deduction in non-Horn databases","Journal of Automated Reasoning","","1","2","10.1007/BF00244994","Adnan YahyaLawrence J. Henschen","1985","http://link.springer.com/article/10.1007/BF00244994","Article"
"A systolic array algorithm for the algebraic path problem (shortest paths; Matrix inversion)","Computing","","34","3","10.1007/BF02253318","Dipl.-Ing. Günter Rote","1985","http://link.springer.com/article/10.1007/BF02253318","Article"
"Algorithms for roundoff error analysis —A relative error approach","Computing","","24","4","10.1007/BF02237815","J. L. LarsonDr. A. H. Sameh","1980","http://link.springer.com/article/10.1007/BF02237815","Article"
"Some old and new Runge-Kutta formulas with stepsize control and their error coefficients","Computing","","34","3","10.1007/BF02253322","Dr. E. Fehlberg","1985","http://link.springer.com/article/10.1007/BF02253322","Article"
"Basic constructs of the SIM operating system","New Generation Computing","","1","1","10.1007/BF03037024","Takashi HattoriToshio Yokoi","1983","http://link.springer.com/article/10.1007/BF03037024","Article"
"An algorithm for computing functions of triangular matrices","Computing","","26","1","10.1007/BF02243424","P. Filipponi","1981","http://link.springer.com/article/10.1007/BF02243424","Article"
"A globally convergent algorithm based on imbedding and parametric optimization","Computing","","30","3","10.1007/BF02253895","Dipl.-Ing. H. GfrererProf. Dr. J. Guddato. Prof. Dr. Hj. Wacker","1983","http://link.springer.com/article/10.1007/BF02253895","Article"
"Numerische Lösung gewöhnlicher Differentialgleichungen mit Splinefunktionen","Computing","","25","4","10.1007/BF02285227","Prof. Dr. H. N. Mülthei","1980","http://link.springer.com/article/10.1007/BF02285227","Article"
"Circumscription and implicit definability","Journal of Automated Reasoning","","1","4","10.1007/BF00244277","Jon Doyle","1985","http://link.springer.com/article/10.1007/BF00244277","Article"
"New methods for generating student's t and gamma variables","Computing","","25","4","10.1007/BF02285231","Dr. A. J. KindermanDr. J. F. Monahan","1980","http://link.springer.com/article/10.1007/BF02285231","Article"
"Interval analytic treatment of convex programming problems","Computing","","24","2 - 3","10.1007/BF02281726","Prof. Dr. D. OelschlägelDr. H. Süße","1980","http://link.springer.com/article/10.1007/BF02281726","Article"
"Interval operators of a function of which the Lipschitz matrix is an interval M-matrix","Computing","","31","3","10.1007/BF02263434","Prof. Dr. R. Krawczyk","1983","http://link.springer.com/article/10.1007/BF02263434","Article"
"Some basic results on M-matrices in connection with the Accelerated Overrelaxation (AOR) method","Computing","","24","2 - 3","10.1007/BF02281730","Prof. A. Hadjidimos","1980","http://link.springer.com/article/10.1007/BF02281730","Article"
"The Symm-Wilkinson method for improving an approximate eigenvalue and its associated eigenvector","Computing","","33","2","10.1007/BF02240189","Prof. T. Yamamoto","1984","http://link.springer.com/article/10.1007/BF02240189","Article"
"A multiport page-memory architecture and a multiport disk-cache system","New Generation Computing","","2","3","10.1007/BF03037059","Yuzuru Tanaka","1984","http://link.springer.com/article/10.1007/BF03037059","Article"
"Symbolic calculation of the trace of the power of a tridiagonal matrix","Computing","","35","3 - 4","10.1007/BF02240193","M. T. Chu","1985","http://link.springer.com/article/10.1007/BF02240193","Article"
"Calendar of Events","New Generation Computing","","2","3","10.1007/BF03037063","","1984","http://link.springer.com/article/10.1007/BF03037063","Article"
"Parallel algorithms for the rounding exact summation of floating point numbers","Computing","","28","2","10.1007/BF02241816","Dr. H. LeuprechtDr. W. Oberaigner","1982","http://link.springer.com/article/10.1007/BF02241816","Article"
"BUP: A Bottom-Up parser embedded in Prolog","New Generation Computing","","1","2","10.1007/BF03037421","Yuji MatsumotoHozumi TanakaHideki HirakawaHideo MiyoshiHideki Yasukawa","1983","http://link.springer.com/article/10.1007/BF03037421","Article"
"New combined method for unconstrained minimization","Computing","","28","2","10.1007/BF02241820","L. Lukšan","1982","http://link.springer.com/article/10.1007/BF02241820","Article"
"The application of iterated defect correction to variational methods for elliptic boundary value problems","Computing","","30","2","10.1007/BF02280783","R. FrankJ. HertlingJ. P. Monnet","1983","http://link.springer.com/article/10.1007/BF02280783","Article"
"Monotonicity of the error of optimal segmented approximations","Computing","","28","1","10.1007/BF02237997","Dr. J. B. Kioustelidis","1982","http://link.springer.com/article/10.1007/BF02237997","Article"
"Dataflow computing and eager and lazy evaluations","New Generation Computing","","2","2","10.1007/BF03037098","Makoto AmamiyaRyuzo Hasegawa","1984","http://link.springer.com/article/10.1007/BF03037098","Article"
"Reasoning about equality","Journal of Automated Reasoning","","1","2","10.1007/BF00244996","E. L. LuskR. A. Overbeek","1985","http://link.springer.com/article/10.1007/BF00244996","Article"
"Stability of Galerkin multistep procedures in time-homogeneous hyperbolic problems","Computing","","24","4","10.1007/BF02237817","Dr. E. Gekeler","1980","http://link.springer.com/article/10.1007/BF02237817","Article"
"A converse rule of signs for polynomials","Computing","","34","3","10.1007/BF02253324","A. G. AkritasS. D. Danielopoulos","1985","http://link.springer.com/article/10.1007/BF02253324","Article"
"Program transformation through meta-shifting","New Generation Computing","","1","1","10.1007/BF03037026","Hisao TamakiTaisuke Sato","1983","http://link.springer.com/article/10.1007/BF03037026","Article"
"Strong solvability of interval linear programming problems","Computing","","26","1","10.1007/BF02243426","Dr. J. Rohn","1981","http://link.springer.com/article/10.1007/BF02243426","Article"
"Integrated concurrency control in shared B-trees","Computing","","33","1","10.1007/BF02243072","Dr. G. Lausen","1984","http://link.springer.com/article/10.1007/BF02243072","Article"
"Approximation der optimalen Vorhersage der Ausgabe stochastischer Quellen","Computing","","30","3","10.1007/BF02253897","Prof. Dr. N. ApostolatosAss. Dr. V. Vlassopoulos","1983","http://link.springer.com/article/10.1007/BF02253897","Article"
"Mehrstufige Auswahldisziplin in einem M/G/1-Processor-sharing-System mit Prioritäten","Computing","","30","1","10.1007/BF02253292","Dr. A. YassouridisR. Koller","1983","http://link.springer.com/article/10.1007/BF02253292","Article"
"Discrete invariant imbedding applied to free boundary problems","Computing","","25","4","10.1007/BF02285229","Dr. J. D. P. Donnelly","1980","http://link.springer.com/article/10.1007/BF02285229","Article"
"A recursive sweep-plane algorithm, determining all cells of a finite division of Rd","Computing","","28","3","10.1007/BF02241747","Dr. H. BieriProf. Dr. W. Nef","1982","http://link.springer.com/article/10.1007/BF02241747","Article"
"Predicate logic hacker tricks","Journal of Automated Reasoning","","1","4","10.1007/BF00244279","Hans Jūrgen Ohlbach","1985","http://link.springer.com/article/10.1007/BF00244279","Article"
"Optimal computation of the Bernstein algorithm for the bound of an interval polynomial","Computing","","28","3","10.1007/BF02241751","J. Rokne","1982","http://link.springer.com/article/10.1007/BF02241751","Article"
"Globally convergent decomposition methods for nonconvex optimization problems","Computing","","32","3","10.1007/BF02243573","H. Gfrerer","1984","http://link.springer.com/article/10.1007/BF02243573","Article"
"A run-time efficient realization of Aho-Corasick pattern matching machines","New Generation Computing","","2","2","10.1007/BF03037101","Setsuo ArikawaTakeshi Shinohara","1984","http://link.springer.com/article/10.1007/BF03037101","Article"
"Exponential-fitting methods for the numerical integration of the fourth-order differential equation y
                IV
              +f·y=g","Computing","","24","2 - 3","10.1007/BF02281728","Dr. A. Raptis","1980","http://link.springer.com/article/10.1007/BF02281728","Article"
"Difference schemes for the dispersive equation","Computing","","31","3","10.1007/BF02263436","Prof. Qin Mengzhao","1983","http://link.springer.com/article/10.1007/BF02263436","Article"
"A storage scheme for extendible arrays","Computing","","31","1","10.1007/BF02247933","E. J. OtooT. H. Merrett","1983","http://link.springer.com/article/10.1007/BF02247933","Article"
"Logic programming —Past, present and future—","New Generation Computing","","1","2","10.1007/BF03037419","J. A. Robinson","1983","http://link.springer.com/article/10.1007/BF03037419","Article"
